neighborhood,month,year,month_abbr,date,Income,SNAP,CPS,Free Store Foodbank,La Soupe,Whole Again,Childhood Food Solutions,NA,Charitable,total_covered
Avondale,11,2022,Nov,2022-11-01,0.694930165,0.227021335,0.044861111,0.018515781,0.005444664,0,0,0,0.023960444999999997,0.9907730560000001
Bond Hill,11,2022,Nov,2022-11-01,0.87218786,0.096624445,0.045795252,0.187370426,0.004737,0,0,0,0.192107426,1.206714983
California,11,2022,Nov,2022-11-01,0.969823325,0.012546021,0.006281931,0,0,0,0,0,0,0.988651277
Camp Washington,11,2022,Nov,2022-11-01,0.890950178,0.133260893,0.01621392,0.007925717,0,0,0,0,0.007925717,1.0483507079999999
Carthage,11,2022,Nov,2022-11-01,0.788875868,0.129718861,0.062301156,0.016795185,0,0,0,0,0.016795185,0.9976910699999999
Clifton,11,2022,Nov,2022-11-01,0.874502336,0.052202573,0.008036471,0.003091315,0.001125238,0,0,0,0.004216553,0.9389579330000001
College Hill,11,2022,Nov,2022-11-01,0.814161088,0.110850396,0.040244568,0.004732964,0.002314536,0,0,0,0.0070475,0.972303552
Columbia Tusculum,11,2022,Nov,2022-11-01,0.970432783,0.029001334,0.002873608,0,0,0,0,0,0,1.002307725
Corryville,11,2022,Nov,2022-11-01,0.659210439,0.022581389,0.005399763,0.015169308,0.011403021,0,0,0,0.026572329,0.7137639199999999
CUF,11,2022,Nov,2022-11-01,0.782351093,0.022692094,0.006477684,0.009060122,4.71e-5,0,0,0,0.009107222,0.8206280930000002
Downtown,11,2022,Nov,2022-11-01,0.935130184,0.052448659,0.002355723,0.001016255,0,0,0,0,0.001016255,0.990950821
East End,11,2022,Nov,2022-11-01,0.945563808,0.073550428,0.019232323,0.01819493,0,0,0,0,0.01819493,1.056541489
East Price Hill,11,2022,Nov,2022-11-01,0.726795903,0.162626653,0.052929972,0.012464399,0.004073189,0,0,0,0.016537588,0.9588901160000001
East Walnut Hills,11,2022,Nov,2022-11-01,0.91486137,0.03211831,0.016859165,0.010944968,9.09e-4,0,0,0,0.011853968,0.975692813
East Westwood,11,2022,Nov,2022-11-01,0.701165518,0.237498595,0.058426156,0.004366343,0.001026986,0,0,0,0.005393329,1.002483598
English Woods,11,2022,Nov,2022-11-01,0.715413057,0.191623683,0.036861688,0,0.018184405,0,0,0,0.018184405,0.962082833
Evanston,11,2022,Nov,2022-11-01,0.872337359,0.067608128,0.011058971,0.014923931,0.002520413,0,0,0,0.017444344,0.9684488019999999
Hartwell,11,2022,Nov,2022-11-01,0.92163354,0.068339572,0.028883373,0.007569265,1.91e-4,0,0,0,0.0077602650000000006,1.0266167499999999
Hyde Park,11,2022,Nov,2022-11-01,0.942952733,0.009932962,0.019488363,6.7e-4,0,0,0,0,6.7e-4,0.973044058
Kennedy Heights,11,2022,Nov,2022-11-01,0.829450912,0.096064043,0.021930184,0.011540439,0.002388472,0,0,0,0.013928910999999999,0.9613740500000001
Linwood,11,2022,Nov,2022-11-01,0.970432783,0.029001334,0.022104675,0,0,0,0,0,0,1.021538792
Lower Price Hill,11,2022,Nov,2022-11-01,0.522975767,0.297709153,0.039017463,0.051949733,0.030676877,0,0,0,0.08262661,0.9423289930000001
Madisonville,11,2022,Nov,2022-11-01,0.848567082,0.072146146,0.024697048,0.011845394,4.69e-4,0,0,0,0.012314394000000001,0.9577246700000001
Millvale,11,2022,Nov,2022-11-01,0.480499996,0.33464761,0.077269412,0.07586533,0,0,0,0,0.07586533,0.968282348
Mt. Adams,11,2022,Nov,2022-11-01,0.942416192,0,0.001865206,0,0.002541647,0,0,0,0.002541647,0.946823045
Mt. Airy,11,2022,Nov,2022-11-01,0.715363396,0.159707107,0.048495027,0.007517104,2.81e-4,0,0,0,0.007798104,0.931363634
Mt. Auburn,11,2022,Nov,2022-11-01,0.840745152,0.114876406,0.027608691,0.015038363,0.003644665,0,0,0,0.018683028,1.001913277
Mt. Lookout,11,2022,Nov,2022-11-01,0.97318628,0.008583182,0.004947761,0,0,0,0,0,0,0.986717223
Mt. Washington,11,2022,Nov,2022-11-01,0.903437455,0.074593927,0.020705361,0.023000405,0,0,0,0,0.023000405,1.021737148
North Avondale - Paddock Hills,11,2022,Nov,2022-11-01,0.876485877,0.104075954,0.028802759,0.001988462,4.45e-4,0,0,0,0.002433462,1.011798052
North Fairmount,11,2022,Nov,2022-11-01,0.715413057,0.191623683,0.036861688,0.005118962,0.010955268,0,0,0,0.016074230000000002,0.959972658
Northside,11,2022,Nov,2022-11-01,0.901523151,0.070901915,0.023926694,0.0530954,0.005388437,0,0,0,0.058483837000000004,1.054835597
Oakley,11,2022,Nov,2022-11-01,0.943918119,0.016891055,0.013150087,0,5.21e-4,0,0,0,5.21e-4,0.974480261
Over-the-Rhine,11,2022,Nov,2022-11-01,0.877009992,0.164232718,0.015489924,0.758063213,0.001784089,0,0,0,0.7598473020000001,1.816579936
Pendleton,11,2022,Nov,2022-11-01,0.901892925,0.088884243,0.040059769,0,0,0,0,0,0,1.030836937
Pleasant Ridge,11,2022,Nov,2022-11-01,0.889035548,0.100443461,0.03428627,0,3.09e-4,0,0,0,3.09e-4,1.024074279
Queensgate,11,2022,Nov,2022-11-01,0.522975767,0.297709153,0.039017463,0,0.138753649,0,0,0,0.138753649,0.998456032
Riverside,11,2022,Nov,2022-11-01,0.826848745,0.117529078,0.030229826,0.005274547,0,0,0,0,0.005274547,0.979882196
Roselawn,11,2022,Nov,2022-11-01,0.713087114,0.165412233,0.049002571,0.050627851,0.001844148,0,0,0,0.052471999,0.979973917
Sayler Park,11,2022,Nov,2022-11-01,0.863933457,0.094634433,0.045269546,0.0054148,0.001212446,0,0,0,0.006627246,1.010464682
Sedamsville,11,2022,Nov,2022-11-01,0.749065532,0.166393637,0.03826617,0,0,0,0,0,0,0.953725339
South Cumminsville,11,2022,Nov,2022-11-01,0.480499996,0.33464761,0.077269412,0.030432366,0,0,0,0,0.030432366,0.922849384
South Fairmount,11,2022,Nov,2022-11-01,0.71639905,0.205542556,0.040670936,0.008207528,0,0,0,0,0.008207528,0.9708200700000001
Spring Grove Village,11,2022,Nov,2022-11-01,0.785383199,0.148711382,0.047230731,0,0,0,0,0,0,0.981325312
Villages at Roll Hill,11,2022,Nov,2022-11-01,0.374114857,0.356006338,0.087901629,0,0.004890428,0,0,0,0.004890428,0.8229132519999999
Walnut Hills,11,2022,Nov,2022-11-01,0.785698697,0.285980199,0.014490489,0.018506544,0.037804443,0,0,0,0.056310987,1.1424803719999999
West End,11,2022,Nov,2022-11-01,0.69520919,0.315166104,0.04735966,0.085338459,0.018784111,0,0,0,0.10412257,1.161857524
West Price Hill,11,2022,Nov,2022-11-01,0.812839459,0.11389007,0.056680381,0.002587491,7.72e-5,0,0,0,0.002664691,0.986074601
Westwood,11,2022,Nov,2022-11-01,0.823155214,0.141808277,0.038965908,0.00232681,1.12e-4,0,0,0,0.00243881,1.006368209
Winton Hills,11,2022,Nov,2022-11-01,0.547076392,0.294499033,0.080576901,0.040598294,0.001980693,0,0,0,0.042578987,0.964731313
Avondale,11,2023,Nov,2023-11-01,0.683861653,0.151570703,0.044861111,0.030729664,0.002204792,0,0,2.56e-4,0.032934456,0.913227923
Bond Hill,11,2023,Nov,2023-11-01,0.864453432,0.064511272,0.045795252,0.077163747,0.001139777,0,0,6.86e-4,0.078303524,1.05306348
California,11,2023,Nov,2023-11-01,0.96915549,0.008376346,0.006281931,0,0,0,0,0,0,0.983813767
Camp Washington,11,2023,Nov,2023-11-01,0.88539748,0.088971582,0.01621392,0.060279789,0,0,0,0,0.060279789,1.050862771
Carthage,11,2023,Nov,2023-11-01,0.773966794,0.086606746,0.062301156,0.016659937,0,0,0,0,0.016659937,0.939534633
Clifton,11,2023,Nov,2023-11-01,0.868409013,0.034853027,0.008036471,0.011344843,0.001014942,0,0,0,0.012359785,0.923658296
College Hill,11,2023,Nov,2023-11-01,0.807258493,0.074009222,0.040244568,0.0064501030000000004,0.001100298,0,0,2.81e-4,0.007550401,0.929062684
Columbia Tusculum,11,2023,Nov,2023-11-01,0.96809139,0.019362729,0.002873608,0,0,0,0,0,0,0.990327727
Corryville,11,2023,Nov,2023-11-01,0.645775539,0.015076455,0.005399763,0.030457168,0.00161276,0,0,0,0.032069928,0.6983216849999999
CUF,11,2023,Nov,2023-11-01,0.771508858,0.015150367,0.006477684,0.010342654,1.88e-5,0,0,0,0.010361453999999999,0.8034983630000001
Downtown,11,2023,Nov,2023-11-01,0.93080846800000006,0.035017326,0.002355723,0.001012885,0,0,0,0,0.001012885,0.969194402
East End,11,2023,Nov,2023-11-01,0.94175517500000006,0.049105914,0.019232323,0.03673706,0,0,0,0,0.03673706,1.0468304720000001
East Price Hill,11,2023,Nov,2023-11-01,0.716519793,0.108577619,0.052929972,0.022702632,0.001180864,0,0,2.42e-4,0.023883496,0.90191088
East Walnut Hills,11,2023,Nov,2023-11-01,0.91038765,0.021443777,0.016859165,0.02619377,0.004096417,0,0,0,0.030290187000000003,0.9789807789999999
East Westwood,11,2023,Nov,2023-11-01,0.688027338,0.158565841,0.058426156,0.002916641,8.37e-4,0,0,0,0.0037536410000000003,0.9087729760000001
English Woods,11,2023,Nov,2023-11-01,0.702079112,0.127937475,0.036861688,0,0.011303819,0,0,0,0.011303819,0.8781820939999999
Evanston,11,2023,Nov,2023-11-01,0.86462066,0.045138539,0.011058971,0.026242349,4.33e-4,0,0,0,0.026675349,0.947493519
Hartwell,11,2023,Nov,2023-11-01,0.909739386,0.045626888,0.028883373,0.007919407,1.63e-4,0,0,8.13e-4,0.008082407,0.992332054
Hyde Park,11,2023,Nov,2023-11-01,0.938531142,0.006631738,0.019488363,7.31e-4,0,0,0,0,7.31e-4,0.9653822430000001
Kennedy Heights,11,2023,Nov,2023-11-01,0.824012837,0.06413712,0.021930184,0.007930637,0.002199909,0,0,0,0.010130546,0.9202106870000001
Linwood,11,2023,Nov,2023-11-01,0.96809139,0.019362729,0.022104675,0,0,0,0,0,0,1.009558794
Lower Price Hill,11,2023,Nov,2023-11-01,0.507594539,0.198765396,0.039017463,0.06959055,0.010760115,0,0,0,0.080350665,0.8257280629999999
Madisonville,11,2023,Nov,2023-11-01,0.841022025,0.048168346,0.024697048,0.066203636,7.51e-4,0,0,2.9e-4,0.066954636,0.9808420549999999
Millvale,11,2023,Nov,2023-11-01,0.470555943,0.223427342,0.077269412,0.091624414,0,0,0,0,0.091624414,0.862877111
Mt. Adams,11,2023,Nov,2023-11-01,0.940884966,0,0.001865206,0,0.001927369,0,0,0,0.001927369,0.944677541
Mt. Airy,11,2023,Nov,2023-11-01,0.705570904,0.106628386,0.048495027,0.003990672,3.99e-5,0,0,0,0.004030572,0.864724889
Mt. Auburn,11,2023,Nov,2023-11-01,0.833849119,0.076697186,0.027608691,0.031358727,0.002088007,0,0,0,0.033446734000000006,0.9716017299999999
Mt. Lookout,11,2023,Nov,2023-11-01,0.971830275,0.005730558,0.004947761,0,0,0,0,0,0,0.982508594
Mt. Washington,11,2023,Nov,2023-11-01,0.896930306,0.049802605,0.020705361,0.037205017,0,0,0,0,0.037205017,1.0046432889999999
North Avondale - Paddock Hills,11,2023,Nov,2023-11-01,0.871693318,0.069486269,0.028802759,0.003230228,8.46e-4,0,0,0,0.0040762279999999994,0.974058574
North Fairmount,11,2023,Nov,2023-11-01,0.702079112,0.127937475,0.036861688,0.009051716,0.003620434,0,0,0,0.01267215,0.8795504249999999
Northside,11,2023,Nov,2023-11-01,0.895625042,0.047337635,0.023926694,0.086656438,0.002295619,0,0,1.42e-4,0.088952057,1.0558414280000001
Oakley,11,2023,Nov,2023-11-01,0.941415008,0.011277306,0.013150087,0,2.97e-4,0,0,0,2.97e-4,0.966139401
Over-the-Rhine,11,2023,Nov,2023-11-01,0.872625344,0.109649908,0.015489924,0.692757956,0.001882296,0,0,0,0.694640252,1.692405428
Pendleton,11,2023,Nov,2023-11-01,0.897192012,0.059343529,0.040059769,0,0,0,0,0,0,0.9965953099999999
Pleasant Ridge,11,2023,Nov,2023-11-01,0.886117948,0.067061036,0.03428627,0,0,0,0,0,0,0.987465254
Queensgate,11,2023,Nov,2023-11-01,0.507594539,0.198765396,0.039017463,0,0.140834954,0,0,0,0.140834954,0.8862123519999999
Riverside,11,2023,Nov,2023-11-01,0.820476519,0.078468242,0.030229826,1.701985455,0,0,0,0,1.701985455,2.631160042
Roselawn,11,2023,Nov,2023-11-01,0.701308985,0.110437411,0.049002571,0.112949674,7.66e-4,0,0,0,0.113715674,0.9744646410000002
Sayler Park,11,2023,Nov,2023-11-01,0.856975786,0.063182641,0.045269546,0.012480741,0,0,0,0,0.012480741,0.977908714
Sedamsville,11,2023,Nov,2023-11-01,0.743531515,0.111092645,0.03826617,0,0,0,0,0,0,0.8928903300000001
South Cumminsville,11,2023,Nov,2023-11-01,0.470555943,0.223427342,0.077269412,0.09667478,0,0,0,0,0.09667478,0.867927477
South Fairmount,11,2023,Nov,2023-11-01,0.704808406,0.137230405,0.040670936,0.006122409,0,0,0,0,0.006122409,0.8888321560000002
Spring Grove Village,11,2023,Nov,2023-11-01,0.776316629,0.099287094,0.047230731,0,0,0,0,0,0,0.922834454
Villages at Roll Hill,11,2023,Nov,2023-11-01,0.361742686,0.237687488,0.087901629,0,0.002189965,0,0,0,0.002189965,0.689521768
Walnut Hills,11,2023,Nov,2023-11-01,0.777547514,0.190934565,0.014490489,0.017526114,0.023748107,0,0,4.3e-4,0.041274221,1.024246789
West End,11,2023,Nov,2023-11-01,0.683113438,0.210420523,0.04735966,0.181413544,0.005439596,0,0,7.97e-4,0.18685314,1.127746761
West Price Hill,11,2023,Nov,2023-11-01,0.805573381,0.07603866,0.056680381,0.00327916,3.42e-5,0,0,1.86e-4,0.00331336,0.941605782
Westwood,11,2023,Nov,2023-11-01,0.812681235,0.094678239,0.038965908,0.005063278,1.12e-4,0,0,1.11e-4,0.005175278,0.9515006599999999
Winton Hills,11,2023,Nov,2023-11-01,0.53289579,0.196622161,0.080576901,0.004352278,9.07e-5,0,0,0,0.004442978,0.81453783
Avondale,12,2019,Dec,2019-12-01,0.661131539,0.139744736,0.039133113,5.1e-4,0,0,0,0,5.1e-4,0.840519388
Bond Hill,12,2019,Dec,2019-12-01,0.861170719,0.061012348,0.03460525,8.43e-4,0,0,0,0,8.43e-4,0.957631317
California,12,2019,Dec,2019-12-01,0.995655354,0,0.004133395,0,0,0,0,0,0,0.999788749
Camp Washington,12,2019,Dec,2019-12-01,0.850194744,0.082230442,0.020577225,0,0,0,0,0,0,0.9530024109999999
Carthage,12,2019,Dec,2019-12-01,0.798250225,0.078371853,0.058053544,0,0,0,0,0,0,0.934675622
Clifton,12,2019,Dec,2019-12-01,0.867285366,0.025397519,0.010062162,0,0,0,0,0,0,0.9027450469999999
College Hill,12,2019,Dec,2019-12-01,0.848234995,0.053620341,0.038246348,0,0,0,0,0,0,0.940101684
Columbia Tusculum,12,2019,Dec,2019-12-01,0.985060788,0,0.003253382,0,0,0,0,0,0,0.98831417
Corryville,12,2019,Dec,2019-12-01,0.707081154,0.033995996,0.004420909,0,0,0,0,0,0,0.7454980590000001
CUF,12,2019,Dec,2019-12-01,0.757190222,0.01907239,0.004854673,0,0,0,0,0,0,0.781117285
Downtown,12,2019,Dec,2019-12-01,0.894340912,0.063230487,0.002813669,0,0,0,0,0,0,0.960385068
East End,12,2019,Dec,2019-12-01,0.906127111,0.037140215,0.029729403,0,0,0,0,0,0,0.972996729
East Price Hill,12,2019,Dec,2019-12-01,0.787443661,0.10853944,0.041457017,0,0,0,0,0,0,0.937440118
East Walnut Hills,12,2019,Dec,2019-12-01,0.939804694,0.027533856,0.012182394,0,0,0,0,0,0,0.979520944
East Westwood,12,2019,Dec,2019-12-01,0.744960522,0.119865891,0.052446675,0,0,0,0,0,0,0.917273088
English Woods,12,2019,Dec,2019-12-01,0.633179512,0.131663588,0.049642005,0,0,0,0,0,0,0.814485105
Evanston,12,2019,Dec,2019-12-01,0.833913829,0.066661184,0.01267275,0,0,0,0,0,0,0.913247763
Hartwell,12,2019,Dec,2019-12-01,0.916339072,0.042845859,0.016744667,0,0,0,0,0,0,0.975929598
Hyde Park,12,2019,Dec,2019-12-01,0.954528694,0.00677286,0.018550086,0,0,0,0,0,0,0.9798516399999999
Kennedy Heights,12,2019,Dec,2019-12-01,0.909102727,0.046053156,0.019114354,0,0,0,0,0,0,0.974270237
Linwood,12,2019,Dec,2019-12-01,0.750871946,0.091360843,0.050664413,0,0,0,0,0,0,0.892897202
Lower Price Hill,12,2019,Dec,2019-12-01,0.52970774,0.143948645,0.037173885,0,0,0,0,0,0,0.7108302699999999
Madisonville,12,2019,Dec,2019-12-01,0.874742712,0.042595714,0.027723541,0,0,0,0,0,0,0.9450619669999999
Millvale,12,2019,Dec,2019-12-01,0.571131307,0.175935247,0.055468273,0,0,0,0,0,0,0.802534827
Mt. Adams,12,2019,Dec,2019-12-01,0.971985466,0,0.001204776,0,0,0,0,0,0,0.973190242
Mt. Airy,12,2019,Dec,2019-12-01,0.769444247,0.100274129,0.045274345,0,0,0,0,0,0,0.9149927210000001
Mt. Auburn,12,2019,Dec,2019-12-01,0.844227446,0.062993384,0.031761092,0,0,0,0,0,0,0.938981922
Mt. Lookout,12,2019,Dec,2019-12-01,0.972236101,0,0.004698987,0,0,0,0,0,0,0.9769350880000001
Mt. Washington,12,2019,Dec,2019-12-01,0.892556094,0.059366167,0.016050455,0,0,0,0,0,0,0.967972716
North Avondale - Paddock Hills,12,2019,Dec,2019-12-01,0.852837131,0.061262633,0.019398098,0,0,0,0,0,0,0.9334978620000001
North Fairmount,12,2019,Dec,2019-12-01,0.633179512,0.131663588,0.049642005,0,0,0,0,0,0,0.814485105
Northside,12,2019,Dec,2019-12-01,0.88677349,0.06762237,0.024446814,0,0,0,0,0,0,0.9788426740000001
Oakley,12,2019,Dec,2019-12-01,0.941124033,0.023195831,0.012632219,0,0,0,0,0,0,0.976952083
Over-the-Rhine,12,2019,Dec,2019-12-01,0.812888983,0.128960269,0.019133065,0,0,0,0,0,0,0.960982317
Pendleton,12,2019,Dec,2019-12-01,0.824800105,0.095320168,0.030977273,0,0,0,0,0,0,0.951097546
Pleasant Ridge,12,2019,Dec,2019-12-01,0.945230719,0.03477037,0.027630684,0,0,0,0,0,0,1.007631773
Queensgate,12,2019,Dec,2019-12-01,0.52970774,0.143948645,0.037173885,0,0,0,0,0,0,0.7108302699999999
Riverside,12,2019,Dec,2019-12-01,0.85078079,0.077616718,0.021947385,0,0,0,0,0,0,0.950344893
Roselawn,12,2019,Dec,2019-12-01,0.733542471,0.108496873,0.042281876,0.004730882,0,0,0,0,0.004730882,0.8890521020000001
Sayler Park,12,2019,Dec,2019-12-01,0.870307156,0.041003744,0.037100536,0,0,0,0,0,0,0.9484114359999999
Sedamsville,12,2019,Dec,2019-12-01,0.783156815,0.13413945,0.036097161,0,0,0,0,0,0,0.9533934260000001
South Cumminsville,12,2019,Dec,2019-12-01,0.571131307,0.175935247,0.055468273,0,0,0,0,0,0,0.802534827
South Fairmount,12,2019,Dec,2019-12-01,0.704799795,0.140074166,0.036198727,0,0,0,0,0,0,0.881072688
Spring Grove Village,12,2019,Dec,2019-12-01,0.889740215,0.069613667,0.042785397,0,0,0,0,0,0,1.002139279
Villages at Roll Hill,12,2019,Dec,2019-12-01,0.410982508,0.211739383,0.047775732,0,0,0,0,0,0,0.670497623
Walnut Hills,12,2019,Dec,2019-12-01,0.7327332,0.204777539,0.015358344,0,0,0,0,0,0,0.952869083
West End,12,2019,Dec,2019-12-01,0.744639173,0.158348526,0.040659029,0,0,0,0,0,0,0.943646728
West Price Hill,12,2019,Dec,2019-12-01,0.852876947,0.081822187,0.04003595,0,0,0,0,0,0,0.9747350840000001
Westwood,12,2019,Dec,2019-12-01,0.84579064,0.081361542,0.036392644,7.54e-5,0,0,0,0,7.54e-5,0.963620226
Winton Hills,12,2019,Dec,2019-12-01,0.548176713,0.170724133,0.075034363,0,0,0,0,0,0,0.793935209
Avondale,12,2020,Dec,2020-12-01,0.698973421,0.208129301,0.037096478,0.019109123,0,0,0,0,0.019109123,0.9633083230000001
Bond Hill,12,2020,Dec,2020-12-01,0.864866589,0.074090636,0.035449585,0.224422629,0,0,0,0,0.224422629,1.198829439
California,12,2020,Dec,2020-12-01,0.971241403,0,0.004524717,0,0,0,0,0,0,0.97576612
Camp Washington,12,2020,Dec,2020-12-01,0.893005193,0.086593944,0.009889041,0.010613871,0,0,0,0,0.010613871,1.000102049
Carthage,12,2020,Dec,2020-12-01,0.806840928,0.096180419,0.053313544,0.150011228,0,0,0,0,0.150011228,1.106346119
Clifton,12,2020,Dec,2020-12-01,0.875841693,0.030633588,0.008893726,0.006502748,0,0,0,0,0.006502748,0.9218717550000001
College Hill,12,2020,Dec,2020-12-01,0.842489456,0.079991272,0.033017172,0.007203594,0,0,0,0,0.007203594,0.962701494
Columbia Tusculum,12,2020,Dec,2020-12-01,0.962334613,0.015735773,0.00266602,0,0,0,0,0,0,0.980736406
Corryville,12,2020,Dec,2020-12-01,0.705229009,0.027539972,0.003814086,0.040199002,0,0,0,0,0.040199002,0.776782069
CUF,12,2020,Dec,2020-12-01,0.775875336,0.023415003,0.004312089,0.010182832,0,0,0,0,0.010182832,0.8137852600000001
Downtown,12,2020,Dec,2020-12-01,0.908709516,0.099325033,0.001878939,7.54e-4,0,0,0,0,7.54e-4,1.010667488
East End,12,2020,Dec,2020-12-01,0.935705267,0.051588392,0.018873836,0.035629828,0,0,0,0,0.035629828,1.041797323
East Price Hill,12,2020,Dec,2020-12-01,0.802082883,0.156769422,0.037093866,0.011841033,0,0,0,0,0.011841033,1.007787204
East Walnut Hills,12,2020,Dec,2020-12-01,0.949114357,0.032666739,0.006476021,0.013008708,0,0,0,0,0.013008708,1.001265825
East Westwood,12,2020,Dec,2020-12-01,0.719523199,0.175475405,0.047057663,0.005727561,0,0,0,0,0.005727561,0.947783828
English Woods,12,2020,Dec,2020-12-01,0.721772965,0.149757785,0.042411228,0,0,0,0,0,0,0.913941978
Evanston,12,2020,Dec,2020-12-01,0.880456912,0.070808974,0.009079475,0.015941416,0,0,0,0,0.015941416,0.9762867769999999
Hartwell,12,2020,Dec,2020-12-01,0.913793044,0.066410971,0.023087443,0.002321954,0,0,0,0,0.002321954,1.005613412
Hyde Park,12,2020,Dec,2020-12-01,0.953415044,0.007737474,0.016356599,1.6e-4,0,0,0,0,1.6e-4,0.977669117
Kennedy Heights,12,2020,Dec,2020-12-01,0.910703138,0.061328897,0.018868183,0.005813663,0,0,0,0,0.005813663,0.996713881
Linwood,12,2020,Dec,2020-12-01,0.962334613,0.015735773,0.020507848,0,0,0,0,0,0,0.998578234
Lower Price Hill,12,2020,Dec,2020-12-01,0.59529547,0.194420968,0.03008093,0.024661892,0,0,0,0,0.024661892,0.84445926
Madisonville,12,2020,Dec,2020-12-01,0.887632225,0.051345412,0.023962205,0.009917914,0,0,0,0,0.009917914,0.972857756
Millvale,12,2020,Dec,2020-12-01,0.545278332,0.276953456,0.053742562,0.04777653,0,0,0,0,0.04777653,0.92375088
Mt. Adams,12,2020,Dec,2020-12-01,0.968495181,0,0.001526137,0,0,0,0,0,0,0.970021318
Mt. Airy,12,2020,Dec,2020-12-01,0.771281074,0.122645075,0.039415812,0.012374748,0,0,0,0,0.012374748,0.945716709
Mt. Auburn,12,2020,Dec,2020-12-01,0.876137822,0.086486035,0.020575427,0.009227064,0,0,0,0,0.009227064,0.992426348
Mt. Lookout,12,2020,Dec,2020-12-01,0.969493974,0.004747089,0.004056473,0,0,0,0,0,0,0.978297536
Mt. Washington,12,2020,Dec,2020-12-01,0.908039547,0.083601866,0.014545887,0.005272333,0,0,0,0,0.005272333,1.0114596329999999
North Avondale - Paddock Hills,12,2020,Dec,2020-12-01,0.872082623,0.096567196,0.018789342,0.004845476,0,0,0,0,0.004845476,0.9922846369999999
North Fairmount,12,2020,Dec,2020-12-01,0.721772965,0.149757785,0.042411228,0.007840744,0,0,0,0,0.007840744,0.921782722
Northside,12,2020,Dec,2020-12-01,0.900782894,0.084291221,0.022285909,0.023339912,0,0,0,0,0.023339912,1.030699936
Oakley,12,2020,Dec,2020-12-01,0.95188309,0.024303088,0.013198582,0,0,0,0,0,0,0.9893847600000001
Over-the-Rhine,12,2020,Dec,2020-12-01,0.865757332,0.160756478,0.013033324,0.451949442,0,0,0,0,0.451949442,1.4914965759999999
Pendleton,12,2020,Dec,2020-12-01,0.880294889,0.08957809,0.027158218,0,0,0,0,0,0,0.997031197
Pleasant Ridge,12,2020,Dec,2020-12-01,0.916917317,0.069281951,0.030730477,0.001059461,0,0,0,0,0.001059461,1.0179892060000002
Queensgate,12,2020,Dec,2020-12-01,0.59529547,0.194420968,0.03008093,0,0,0,0,0,0,0.819797368
Riverside,12,2020,Dec,2020-12-01,0.87063014,0.090599175,0.01832337,0.004110955,0,0,0,0,0.004110955,0.9836636400000001
Roselawn,12,2020,Dec,2020-12-01,0.731864272,0.147872091,0.032757093,0.081301946,0,0,0,0,0.081301946,0.9937954019999999
Sayler Park,12,2020,Dec,2020-12-01,0.874458463,0.078077269,0.036419746,0.004993671,0,0,0,0,0.004993671,0.993949149
Sedamsville,12,2020,Dec,2020-12-01,0.865068649,0.118561779,0.027880395,0,0,0,0,0,0,1.011510823
